"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"3576371000006117"	29	"^ESCTPO357637"	NA	"postmyocardial infarction syndrome"	"66189004"	"109915012"	32
"3641641000006116"	285	"^ESCTAC364164"	NA	"acute myocardial infarction of anterolateral wall"	"70211005"	"116613011"	32
"3655161000006110"	9	"^ESCTPE365516"	NA	"pericarditis secondary to acute myocardial infarction"	"71023004"	"117962016"	32
"3699921000006110"	32	"^ESCTAC369992"	NA	"acute inferior myocardial infarction"	"73795002"	"1233665015"	32
"3745741000006117"	103	"^ESCTAC374574"	NA	"acute myocardial infarction of inferoposterior wall"	"76593002"	"127193015"	32
"3784911000006111"	29	"^ESCTAC378491"	NA	"acute myocardial infarction of septum"	"79009004"	"131106018"	32
"4775891000006119"	12	"^ESCTAC477589"	NA	"acute myocardial infarction of atrium"	"194809007"	"2470032018"	32
"4775931000006111"	13	"^ESCTAB477593"	NA	"aborted myocardial infarction"	"194821006"	"2619483012"	32
"5056411000006110"	131	"^ESCTOL505641"	NA	"old anterior myocardial infarction"	"233839009"	"350372011"	32
"5056421000006119"	215	"^ESCTOL505642"	NA	"old inferior myocardial infarction"	"233840006"	"350373018"	32
"5056431000006116"	20	"^ESCTOL505643"	NA	"old lateral myocardial infarction"	"233841005"	"350374012"	32
"5056441000006114"	14	"^ESCTOL505644"	NA	"old posterior myocardial infarction"	"233842003"	"350375013"	32
"5056461000006113"	3	"^ESCTMI505646"	NA	"mi - silent myocardial infarction"	"233843008"	"350377017"	32
"5056951000006117"	3	"^ESCTPE505695"	NA	"pericarditis following myocardial infarction"	"233885007"	"350432018"	32
"5935321000006111"	31	"^ESCTAC593532"	NA	"acute q wave myocardial infarction"	"304914007"	"447323012"	32
"6043771000006118"	42	"^ESCTNO604377"	NA	"non-q wave myocardial infarction"	"314207007"	"458526013"	32
"6360601000006119"	1	"^ESCTMY636060"	NA	"myocardial ischaemia manifest on stress test status post myocardial infarction"	"371824008"	"1207334015"	31
"6546751000006118"	76	"^ESCTFI654675"	NA	"first myocardial infarction"	"394710008"	"1488431012"	32
"6601121000006118"	323	"^ESCTCO660112"	NA	"coronary artery thrombosis"	"398274000"	"1777817018"	32
"6619191000006115"	2	"^ESCTPA661919"	NA	"past history of myocardial infarction"	"399211009"	"1786753012"	32
"6651221000006117"	1168	"^ESCTST665122"	NA	"stemi - st elevation myocardial infarction"	"401303003"	"2840840013"	32
"6914971000006118"	11	"^ESCTMY691497"	NA	"myocardial infarction in recovery phase"	"418044006"	"2576878011"	32
"7093091000006111"	51	"^ESCTRE709309"	NA	"recent myocardial infarction"	"428752002"	"2691951018"	32
"7102561000006110"	1	"^ESCTNE710256"	NA	"new myocardial infarction compared to prior study"	"429391004"	"2693848015"	27
"7107851000006112"	2	"^ESCTAN710785"	NA	"anterior myocardial infarction on electrocardiogram"	"429731003"	"2695928013"	31
"7510331000006117"	107	"^ESCTHI751033"	NA	"history of non-st segment elevation myocardial infarction"	"698593009"	"2974755014"	32
"7571581000006113"	1973	"^ESCTAC757158"	NA	"acute anterior st segment elevation myocardial infarction"	"703164000"	"3007817016"	32
"7571591000006111"	3	"^ESCTAC757159"	NA	"acute st segment elevation myocardial infarction of anterior wall"	"703164000"	"3007419012"	32
"7571601000006115"	275	"^ESCTAC757160"	NA	"acute stemi (st elevation myocardial infarction) of anterior wall"	"703164000"	"3007542019"	32
"7571611000006117"	14	"^ESCTAC757161"	NA	"acute st segment elevation myocardial infarction of anterior wall involving right ventricle"	"703165004"	"3007986019"	32
"7571621000006113"	1	"^ESCTAC757162"	NA	"acute anterior st segment elevation myocardial infarction with right ventricular involvement"	"703165004"	"3007620014"	32
"7572221000006117"	14	"^ESCTSU757222"	NA	"subsequent st segment elevation myocardial infarction of inferior wall"	"703209002"	"3007816013"	32
"7572251000006114"	10	"^ESCTSU757225"	NA	"subsequent st segment elevation myocardial infarction of anterior wall"	"703210007"	"3007438015"	32
"7572261000006111"	1	"^ESCTSU757226"	NA	"subsequent stemi (st elevation myocardial infarction) of anterior wall"	"703210007"	"3007404011"	32
"7572281000006118"	11	"^ESCTSU757228"	NA	"subsequent st segment elevation myocardial infarction"	"703211006"	"3007759014"	32
"7572291000006115"	3	"^ESCTSU757229"	NA	"subsequent stemi (st elevation myocardial infarction)"	"703211006"	"3007794019"	32
"7572301000006119"	5	"^ESCTAC757230"	NA	"acute myocardial infarction during procedure"	"703212004"	"3007658013"	32
"7572321000006112"	1231	"^ESCTAC757232"	NA	"acute st segment elevation myocardial infarction of inferior wall"	"703213009"	"3007915011"	32
"7572331000006110"	283	"^ESCTAC757233"	NA	"acute stemi (st elevation myocardial infarction) of inferior wall"	"703213009"	"3007397011"	32
"7572341000006117"	40	"^ESCTAC757234"	NA	"acute inferior st segment elevation myocardial infarction"	"703213009"	"3007793013"	32
"7572861000006110"	5	"^ESCTAC757286"	NA	"acute myocardial infarction of anterior wall involving right ventricle"	"703252002"	"3008134013"	32
"7572881000006117"	16	"^ESCTAC757288"	NA	"acute st segment elevation myocardial infarction of inferior wall involving right ventricle"	"703253007"	"3008179012"	32
"7572901000006115"	1	"^ESCTAC757290"	NA	"acute stemi (st elevation myocardial infarction) of inferior wall with right ventricular involvement"	"703253007"	"3008213014"	32
"7574041000006111"	9	"^ESCTMI757404"	NA	"mitral valve regurgitation due to acute myocardial infarction"	"703326006"	"3008312019"	32
"7574081000006117"	4	"^ESCTMI757408"	NA	"mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture"	"703328007"	"3008299014"	32
"7574101000006113"	3	"^ESCTMI757410"	NA	"mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture"	"703330009"	"3008253012"	32
"7574481000006111"	78	"^ESCTSU757448"	NA	"subsequent non-st segment elevation myocardial infarction"	"703360004"	"3008465013"	32
