"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"14886241000006113"	3	"^ESCT1488624"	NA	"mean substance concentration of glucose in capillary blood using minimally-invasive cgm (continuous glucose monitoring) device"	"1464671000000104"	"2970561000000110"	34
"14886251000006110"	12	"^ESCT1488625"	NA	"mean substance concentration of glucose in capillary blood by self-monitoring of blood glucose using blood glucose meter"	"1464731000000106"	"2970691000000115"	34
"14886261000006112"	2	"^ESCT1488626"	NA	"mean glucose molar concentration in capillary blood by smbg (self-monitoring of blood glucose) using blood glucose meter"	"1464731000000106"	"2970701000000115"	34
"14886271000006117"	1	"^ESCT1488627"	NA	"standard deviation of mean substance concentration of glucose in capillary blood using minimally-invasive continuous glucose monitoring device"	"1464741000000102"	"2970711000000118"	34
"14886291000006116"	1	"^ESCT1488629"	NA	"standard deviation of mean substance concentration of glucose in capillary blood by self-monitoring of blood glucose using blood glucose meter"	"1464751000000104"	"2970751000000119"	34
"14886301000006115"	1	"^ESCT1488630"	NA	"standard deviation of mean glucose molar concentration in capillary blood by smbg (self-monitoring of blood glucose) using blood glucose meter"	"1464751000000104"	"2970761000000116"	34
"14886311000006117"	2166	"^ESCT1488631"	NA	"coefficient of variation of mean substance concentration of glucose in capillary blood using minimally-invasive continuous glucose monitoring device"	"1464761000000101"	"2970781000000113"	34
"14886331000006111"	66	"^ESCT1488633"	NA	"coefficient of variation of mean substance concentration of glucose in capillary blood by self-monitoring of blood glucose using blood glucose meter"	"1464771000000108"	"2970801000000114"	34
"14886351000006116"	4593	"^ESCT1488635"	NA	"percentage of time in target glucose range to total glucose monitoring time using minimally-invasive continuous glucose monitoring device"	"1464781000000105"	"2970831000000115"	1
"14886361000006119"	1	"^ESCT1488636"	NA	"percentage of time in target glucose range to total glucose monitoring time using minimally-invasive cgm (continuous glucose monitoring) device"	"1464781000000105"	"2970851000000110"	1
"14886371000006114"	1085	"^ESCT1488637"	NA	"percentage of time above level 2 hyperglycaemic threshold to total continuous glucose monitoring time using minimally-invasive continuous glucose monitoring device"	"1464791000000107"	"2970871000000118"	1
"14886391000006110"	1008	"^ESCT1488639"	NA	"percentage of time above level 1 hyperglycaemic threshold to total continuous glucose monitoring time using minimally-invasive continuous glucose monitoring device"	"1464801000000106"	"2970891000000119"	1
"14886411000006110"	763	"^ESCT1488641"	NA	"percentage of time below level 2 hypoglycaemic threshold to total continuous glucose monitoring time using minimally-invasive continuous glucose monitoring device"	"1464821000000102"	"2970941000000115"	1
"14886431000006116"	1135	"^ESCT1488643"	NA	"percentage of time below level 1 hypoglycaemic threshold to total continuous glucose monitoring time using minimally-invasive continuous glucose monitoring device"	"1464831000000100"	"2970971000000114"	1
"14886451000006111"	20	"^ESCT1488645"	NA	"percentage of readings in target range to total self-monitored capillary blood glucose readings using blood glucose meter"	"1464841000000109"	"2971001000000112"	1
"14886501000006113"	384	"^ESCT1488650"	NA	"glucose management indicator expressed as substance concentration ratio"	"1464891000000104"	"2971101000000113"	11
"14886511000006111"	2	"^ESCT1488651"	NA	"gmi (glucose management indicator) expressed as molar ratio"	"1464891000000104"	"2971121000000116"	11
"14886521000006115"	320	"^ESCT1488652"	NA	"number of clinically significant hypoglycaemic episodes recorded by self-monitoring of capillary blood glucose"	"1464901000000103"	"2971141000000111"	1
"14886531000006117"	100	"^ESCT1488653"	NA	"number of clinically significant hypoglycaemic episodes recorded by continuous glucose monitoring device"	"1464911000000101"	"2971151000000114"	1
"14886561000006114"	15	"^ESCT1488656"	NA	"mean number of self-monitored capillary blood glucose measurements per day"	"1464931000000109"	"2971211000000119"	1
"14886571000006119"	381	"^ESCT1488657"	NA	"percentage of successful data capture time to total expected continuous glucose monitoring sensor wear time using minimally-invasive continuous glucose monitoring device"	"1464941000000100"	"2971231000000110"	1
"14886591000006118"	37	"^ESCT1488659"	NA	"mean substance concentration of glucose in capillary blood using point-of-care testing device"	"1464951000000102"	"2971261000000117"	34
"14886601000006114"	2	"^ESCT1488660"	NA	"mean substance concentration of glucose in capillary blood using poct (point-of-care testing) device"	"1464951000000102"	"2971271000000112"	34
"14886611000006112"	1	"^ESCT1488661"	NA	"standard deviation of mean substance concentration of glucose in capillary blood using point-of-care testing device"	"1464961000000104"	"2971281000000114"	34
"14886631000006118"	6	"^ESCT1488663"	NA	"coefficient of variation of mean substance concentration of glucose in capillary blood using point-of-care testing device"	"1464971000000106"	"2971321000000118"	34
"14886651000006113"	9	"^ESCT1488665"	NA	"percentage of readings in target range to total point-of-care capillary blood glucose readings using blood glucose meter"	"1464981000000108"	"2971351000000111"	1
"14886661000006110"	1	"^ESCT1488666"	NA	"percentage of readings above level 2 hyperglycaemic threshold to total point-of-care capillary blood glucose readings using blood glucose meter"	"1464991000000105"	"2971371000000119"	1
"14886671000006115"	3	"^ESCT1488667"	NA	"percentage of readings above level 1 hyperglycaemic threshold to total point-of-care capillary blood glucose readings using blood glucose meter"	"1465001000000103"	"2971391000000115"	1
"14886691000006119"	2	"^ESCT1488669"	NA	"percentage of readings below level 1 hypoglycaemic threshold to total point-of-care capillary blood glucose readings using blood glucose meter"	"1465021000000107"	"2971421000000114"	1
"14886711000006116"	2	"^ESCT1488671"	NA	"mean number of point-of-care capillary blood glucose measurements per day"	"1465041000000100"	"2971461000000118"	1
"14917971000006117"	2	"^ESCT1491797"	NA	"dsmq (diabetes self management questionnaire) glucose monitoring score"	"1464411000000106"	"2969911000000119"	32
"14918051000006113"	1	"^ESCT1491805"	NA	"dsmq-r (diabetes self management questionnaire - revised) glucose monitoring score"	"1464451000000105"	"2970031000000111"	32
"14918851000006117"	18	"^ESCT1491885"	NA	"target blood glucose concentration at breakfast"	"1515951000000106"	"3021801000000118"	1
"14918861000006115"	1	"^ESCT1491886"	NA	"target blood glucose concentration at lunch"	"1515971000000102"	"3021851000000117"	1
"14918871000006110"	2	"^ESCT1491887"	NA	"target blood glucose concentration at evening meal"	"1515981000000100"	"3021861000000119"	1
"14919701000006117"	138	"^ESCT1491970"	NA	"patient advised to monitor blood glucose level before driving"	"1577111000000109"	"3103241000000117"	32
"14920351000006115"	1	"^ESCT1492035"	NA	"automated low glucose suspend of insulin delivery using sensor augmented insulin pump device"	"1597841000000109"	"3134511000000113"	32
"14920381000006111"	2	"^ESCT1492038"	NA	"automated predictive low glucose suspend of insulin delivery using sensor augmented insulin pump device"	"1597851000000107"	"3134561000000110"	32
"14920451000006110"	1	"^ESCT1492045"	NA	"percentage of time spent by continuous automated insulin delivery system in low glucose suspend"	"1597881000000101"	"3134651000000111"	27
"15077691000006118"	203	"^ESCT1507769"	NA	"random blood glucose within reference range"	"166890005"	"5145408014"	34
"15077701000006118"	85	"^ESCT1507770"	NA	"random blood sugar below reference range"	"166891009"	"5149020017"	34
"15077711000006115"	379	"^ESCT1507771"	NA	"random blood sugar above reference range"	"166892002"	"5150104010"	34
"15077721000006111"	379	"^ESCT1507772"	NA	"blood glucose within reference range"	"166921001"	"5145280019"	34
"15077731000006114"	365	"^ESCT1507773"	NA	"blood glucose outside reference range"	"166922008"	"5148183013"	34
"15126321000006118"	2	"^ESCT1512632"	NA	"glucose arbitrary concentration in blood"	"56861000237104"	"114981000237114"	34
"15127541000006118"	69	"^ESCT1512754"	NA	"fasting glucose molar concentration in plasma"	"58111000237107"	"113291000237115"	34
"15310291000006114"	238419	"^ESCT1531029"	NA	"urine glucose not detected"	"167261002"	"5168277013"	34
